college_code,college_name,branch_name,category,round,year,seat_type,cutoff_rank,source_file
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",ELECTRONICS AND COMMUNICATION ENGG,3BH,1,2026,Kalyana Karnataka,15226,2026_first_round_kalyana_karnataka.pdf
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",ELECTRONICS AND COMMUNICATION ENGG,GMH,1,2026,Kalyana Karnataka,13783,2026_first_round_kalyana_karnataka.pdf
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",INFORMATION SCIENCE AND ENGINEERING,3AH,1,2026,Kalyana Karnataka,15657,2026_first_round_kalyana_karnataka.pdf
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",INFORMATION SCIENCE AND ENGINEERING,GMH,1,2026,Kalyana Karnataka,13087,2026_first_round_kalyana_karnataka.pdf
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",MECHANICAL ENGINEERING,2BH,1,2026,Kalyana Karnataka,117043,2026_first_round_kalyana_karnataka.pdf
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",MECHANICAL ENGINEERING,GMH,1,2026,Kalyana Karnataka,58343,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),1H,1,2026,Kalyana Karnataka,69452,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),1KH,1,2026,Kalyana Karnataka,177603,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2AH,1,2026,Kalyana Karnataka,62959,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2ARH,1,2026,Kalyana Karnataka,70100,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2BH,1,2026,Kalyana Karnataka,76179,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3AH,1,2026,Kalyana Karnataka,58306,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3BH,1,2026,Kalyana Karnataka,53744,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GMH,1,2026,Kalyana Karnataka,52496,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GMRH,1,2026,Kalyana Karnataka,65599,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),S1H,1,2026,Kalyana Karnataka,184041,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),S1RH,1,2026,Kalyana Karnataka,250142,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),S2H,1,2026,Kalyana Karnataka,135013,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),S3H,1,2026,Kalyana Karnataka,96131,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,1H,1,2026,Kalyana Karnataka,111378,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,2AH,1,2026,Kalyana Karnataka,109870,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,2AKH,1,2026,Kalyana Karnataka,139042,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,2ARH,1,2026,Kalyana Karnataka,151412,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,2BH,1,2026,Kalyana Karnataka,114169,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,3AH,1,2026,Kalyana Karnataka,87778,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,3ARH,1,2026,Kalyana Karnataka,109906,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,3BH,1,2026,Kalyana Karnataka,82367,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,3BRH,1,2026,Kalyana Karnataka,103583,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,GMH,1,2026,Kalyana Karnataka,80488,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,GMKH,1,2026,Kalyana Karnataka,106743,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,GMRH,1,2026,Kalyana Karnataka,101029,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,S2H,1,2026,Kalyana Karnataka,235602,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,S3H,1,2026,Kalyana Karnataka,163842,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING,STH,1,2026,Kalyana Karnataka,120363,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),2AH,1,2026,Kalyana Karnataka,74874,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),3BH,1,2026,Kalyana Karnataka,67851,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),GMH,1,2026,Kalyana Karnataka,67717,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),GMKH,1,2026,Kalyana Karnataka,79852,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),S2H,1,2026,Kalyana Karnataka,144842,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),STRH,1,2026,Kalyana Karnataka,89456,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),1H,1,2026,Kalyana Karnataka,115942,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),2AH,1,2026,Kalyana Karnataka,93153,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),2BRH,1,2026,Kalyana Karnataka,205412,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),3AH,1,2026,Kalyana Karnataka,91476,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),3ARH,1,2026,Kalyana Karnataka,136607,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),3BH,1,2026,Kalyana Karnataka,83603,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),3BKH,1,2026,Kalyana Karnataka,109519,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),GMH,1,2026,Kalyana Karnataka,80357,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),GMRH,1,2026,Kalyana Karnataka,98840,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),S1H,1,2026,Kalyana Karnataka,280082,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),S2H,1,2026,Kalyana Karnataka,191426,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRICAL & ELECTRONICS ENGINEERING,GMH,1,2026,Kalyana Karnataka,64382,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRICAL & ELECTRONICS ENGINEERING,STH,1,2026,Kalyana Karnataka,108207,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,1RH,1,2026,Kalyana Karnataka,136946,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,2AH,1,2026,Kalyana Karnataka,62185,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,2BH,1,2026,Kalyana Karnataka,102058,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,3AH,1,2026,Kalyana Karnataka,73694,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,GMH,1,2026,Kalyana Karnataka,52216,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,GMRH,1,2026,Kalyana Karnataka,79246,2026_first_round_kalyana_karnataka.pdf
E108,"SAPTHAGIRI NPS UNIVERSITY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",ELECTRONICS AND COMMUNICATION ENGG,S3H,1,2026,Kalyana Karnataka,112951,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AH,1,2026,Kalyana Karnataka,106490,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AH,1,2026,Kalyana Karnataka,122828.5,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMH,1,2026,Kalyana Karnataka,92977,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMRH,1,2026,Kalyana Karnataka,123013,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,S1H,1,2026,Kalyana Karnataka,183970,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",CIVIL ENGINEERING,STH,1,2026,Kalyana Karnataka,178073,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMH,1,2026,Kalyana Karnataka,108561,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,2AH,1,2026,Kalyana Karnataka,143304,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,2ARH,1,2026,Kalyana Karnataka,180354,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,3AH,1,2026,Kalyana Karnataka,137370,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,3BH,1,2026,Kalyana Karnataka,129726,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,3BKH,1,2026,Kalyana Karnataka,153795,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,GMH,1,2026,Kalyana Karnataka,120674,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,GMKH,1,2026,Kalyana Karnataka,137001,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",COMPUTER SCIENCE AND ENGINEERING,S2H,1,2026,Kalyana Karnataka,233616,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",ELECTRONICS AND COMMUNICATION ENGG,GMH,1,2026,Kalyana Karnataka,109271,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",INFORMATION SCIENCE AND ENGINEERING,2AH,1,2026,Kalyana Karnataka,173619,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",INFORMATION SCIENCE AND ENGINEERING,GMH,1,2026,Kalyana Karnataka,137322,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",INFORMATION SCIENCE AND ENGINEERING,GMRH,1,2026,Kalyana Karnataka,164944,2026_first_round_kalyana_karnataka.pdf
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",MECHANICAL ENGINEERING,2BH,1,2026,Kalyana Karnataka,224029,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",CIVIL ENGINEERING,1H,1,2026,Kalyana Karnataka,248390,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),2AH,1,2026,Kalyana Karnataka,83071,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),GMH,1,2026,Kalyana Karnataka,67800.5,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),S2RH,1,2026,Kalyana Karnataka,196957,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,1RH,1,2026,Kalyana Karnataka,130466,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,2AH,1,2026,Kalyana Karnataka,97999,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,2AKH,1,2026,Kalyana Karnataka,117652,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,3BH,1,2026,Kalyana Karnataka,87293,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,GMH,1,2026,Kalyana Karnataka,79059,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,GMRH,1,2026,Kalyana Karnataka,99179,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING,S1H,1,2026,Kalyana Karnataka,222442,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2BH,1,2026,Kalyana Karnataka,110335,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GMH,1,2026,Kalyana Karnataka,81149,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),S2H,1,2026,Kalyana Karnataka,258153,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),2BH,1,2026,Kalyana Karnataka,116435,2026_first_round_kalyana_karnataka.pdf
E111,"Sri Venkateshwara College of Engineering, Bangalore (Autonomous) VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),GMH,1,2026,Kalyana Karnataka,86178,2026_first_round_kalyana_karnataka.pdf
